host_id,latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,location_cluster,naming_cluster,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,neighbourhood_encoded
9497281,1.38768,103.74476,10,0,0.0,2,294,2,3,True,False,False,95.67391304347827
49584057,1.33521,103.74691,3,2,0.24,2,333,2,2,False,True,False,210.01162790697674
21386285,1.34615,103.72261,3,1,0.02,15,365,2,3,False,True,False,92.3061224489796
135756776,1.30324,103.76657,6,6,0.33,22,362,4,1,True,False,False,167.29166666666666
26667589,1.35835,103.75945,1,2,0.47,1,178,2,1,True,False,False,97.95555555555555
21386285,1.33643,103.73771,5,11,0.26,15,365,2,3,False,True,False,210.01162790697674
156409670,1.33116,103.74107,28,0,0.0,78,364,2,2,True,False,False,210.01162790697674
4197286,1.31655,103.76496,30,0,0.0,1,89,4,1,False,True,False,167.29166666666666
104193036,1.34364,103.68676,30,1,0.03,2,365,2,4,False,True,False,48.333333333333336
138925328,1.34409,103.71869,1,12,0.56,1,178,2,2,False,True,False,92.3061224489796
143892668,1.3342,103.73748,5,3,0.12,13,0,2,3,False,True,False,210.01162790697674
58558297,1.40374,103.75135,5,3,1.5,2,62,2,3,False,True,False,95.67391304347827
106386597,1.35215,103.71669,2,1,1.0,1,63,2,4,False,True,False,92.3061224489796
125437217,1.35447,103.76829,3,0,0.0,1,84,2,0,False,True,False,97.95555555555555
22324534,1.34817,103.75978,3,2,0.11,1,0,2,4,False,True,False,97.95555555555555
201937875,1.37092,103.75362,7,0,0.0,2,365,2,2,False,True,False,97.95555555555555
155392607,1.34135,103.73493,30,0,0.0,1,268,2,1,False,True,False,210.01162790697674
137427633,1.33628,103.74104,30,2,0.09,1,180,2,3,True,False,False,210.01162790697674
768164,1.29798,103.7668,2,3,0.06,1,0,4,4,False,True,False,167.29166666666666
148447408,1.32763,103.7733,30,0,0.0,2,365,4,4,False,True,False,167.29166666666666
50075316,1.38077,103.75996,2,40,0.9,1,72,2,0,True,False,False,95.67391304347827
9293170,1.34253,103.73314,3,3,0.23,14,363,2,3,False,True,False,210.01162790697674
52494253,1.39995,103.74972,30,6,0.14,2,0,2,0,True,False,False,95.67391304347827
66406177,1.3362,103.74183,30,0,0.0,274,250,2,3,True,False,False,210.01162790697674
156409670,1.31019,103.76278,3,0,0.0,78,354,4,2,True,False,False,167.29166666666666
24212183,1.33917,103.71843,10,1,0.5,1,236,2,3,False,True,False,92.3061224489796
20762765,1.33345,103.74372,4,3,0.24,7,0,2,1,True,False,False,210.01162790697674
66406177,1.33594,103.74306,30,1,0.12,274,326,2,3,True,False,False,210.01162790697674
124827904,1.33541,103.74163,5,10,0.41,6,162,2,3,False,True,False,210.01162790697674
138649185,1.31592,103.75886,15,0,0.0,76,364,4,1,False,True,False,167.29166666666666
214618908,1.34494,103.72432,30,0,0.0,1,363,2,0,False,True,False,210.01162790697674
138649185,1.33431,103.74137,28,3,0.35,76,364,2,2,True,False,False,210.01162790697674
46463224,1.39029,103.76979,5,15,0.36,2,137,2,0,False,True,False,473.6
27807024,1.31848,103.75215,1,0,0.0,1,331,2,3,False,True,False,167.29166666666666
24425449,1.37938,103.76425,5,2,0.71,1,74,2,3,True,False,False,473.6
28321312,1.35507,103.73999,5,1,0.07,1,362,2,2,False,True,False,97.95555555555555
89770625,1.30557,103.76876,2,7,0.21,2,213,4,4,False,True,False,167.29166666666666
66406177,1.33527,103.74184,14,0,0.0,274,0,2,3,True,False,False,210.01162790697674
143892668,1.33659,103.73591,5,2,0.37,13,0,2,4,False,True,False,210.01162790697674
33003286,1.29361,103.76746,5,34,0.67,2,115,4,4,False,True,False,167.29166666666666
124827904,1.33392,103.74122,1,1,1.0,6,221,2,3,False,True,False,210.01162790697674
61715917,1.34368,103.7045,1,0,0.0,1,0,2,4,False,True,False,92.3061224489796
15040015,1.3421,103.75972,2,9,0.51,1,364,2,1,False,True,False,97.95555555555555
155235048,1.39406,103.75225,30,3,0.16,1,179,2,4,False,True,False,95.67391304347827
123527143,1.3411,103.71761,1,0,0.0,1,0,2,0,False,True,False,92.3061224489796
74077673,1.34995,103.70114,6,0,0.0,1,0,2,0,False,True,False,92.3061224489796
118947599,1.34586,103.73442,1,0,0.0,1,0,2,0,False,True,False,210.01162790697674
2311181,1.38204,103.77086,3,0,0.0,1,0,2,4,False,True,False,473.6
152267975,1.33332,103.74384,3,4,0.22,11,0,2,2,True,False,False,210.01162790697674
23134103,1.34207,103.71739,2,2,0.04,1,0,2,1,False,False,True,92.3061224489796
159853216,1.37985,103.75013,1,11,1.99,1,172,2,4,False,False,True,95.67391304347827
10776798,1.34891,103.77137,1,7,0.14,4,364,2,4,False,True,False,473.6
146100311,1.34678,103.72165,3,1,0.55,10,365,2,1,False,True,False,92.3061224489796
9527221,1.37321,103.77407,1,0,0.0,3,0,2,4,False,True,False,473.6
275685023,1.33467,103.74645,4,1,0.94,1,261,2,4,False,True,False,210.01162790697674
60361566,1.35009,103.75532,1,0,0.0,3,239,2,3,False,True,False,97.95555555555555
5748910,1.37984,103.76916,3,0,0.0,2,240,2,4,False,True,False,473.6
21386285,1.33509,103.73676,5,2,0.07,15,348,2,3,True,False,False,210.01162790697674
21386285,1.34547,103.72264,3,3,0.1,15,361,2,3,False,True,False,92.3061224489796
64248773,1.34746,103.72335,2,3,0.23,1,0,2,3,False,True,False,92.3061224489796
41039458,1.33503,103.74125,28,2,0.15,10,245,2,3,True,False,False,210.01162790697674
149764369,1.35106,103.7558,30,1,0.1,1,0,2,2,False,True,False,97.95555555555555
122646546,1.34564,103.72361,2,0,0.0,1,0,2,1,False,True,False,92.3061224489796
107909050,1.35387,103.71593,2,4,0.29,1,364,2,2,False,True,False,92.3061224489796
66406177,1.31467,103.75644,30,25,1.02,274,269,4,1,True,False,False,167.29166666666666
45527642,1.29983,103.7641,1,1,0.75,2,0,4,1,True,False,False,167.29166666666666
66406177,1.31596,103.75666,10,29,1.07,274,0,4,1,True,False,False,167.29166666666666
120966362,1.33755,103.6903,3,25,0.96,1,261,2,0,False,True,False,92.3061224489796
