host_id,latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,location_cluster,naming_cluster,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,neighbourhood_encoded
32184450,1.31436,103.85893,30,0,0.0,67,345,7,1,True,False,False,163.18349928876245
201775246,1.28529,103.84189,30,0,0.0,48,354,0,4,False,True,False,146.74922600619195
8268663,1.31361,103.87374,30,0,0.0,1,318,7,3,False,True,False,163.18349928876245
2413412,1.30915,103.86133,18,0,0.0,112,362,7,3,False,True,False,163.18349928876245
98179701,1.32386,103.85763,2,46,2.96,1,32,3,4,False,True,False,174.6969696969697
201034613,1.29294,103.84138,20,0,0.0,67,365,0,3,True,False,False,189.97619047619048
252247552,1.28526,103.82872,2,12,3.79,1,0,0,4,False,True,False,153.31270358306188
7614592,1.28206,103.84486,1,3,0.69,14,326,0,4,False,True,False,146.74922600619195
209913841,1.32659,103.84914,15,1,0.67,157,342,3,0,True,False,False,174.6969696969697
262337792,1.29487,103.83714,13,0,0.0,11,278,0,4,False,True,False,171.55648535564853
2413412,1.31564,103.88095,18,2,0.22,112,359,7,3,False,True,False,168.4436090225564
8492007,1.29966,103.85162,3,0,0.0,203,261,0,1,True,False,False,198.18934911242604
73113530,1.32079,103.89117,2,17,0.65,2,348,1,1,True,False,False,168.4436090225564
16310915,1.28704,103.84824,2,22,4.1,1,44,0,0,True,False,False,189.97619047619048
10861133,1.31408,103.85868,1,4,0.1,11,365,7,4,False,True,False,163.18349928876245
29420853,1.31136,103.87861,3,8,0.74,141,326,7,3,True,False,False,168.4436090225564
225666624,1.28166,103.82997,2,1,0.22,24,312,0,2,True,False,False,153.31270358306188
646629,1.28122,103.84464,1,3,0.15,15,360,0,4,False,False,True,146.74922600619195
159804766,1.31464,103.89719,3,0,0.0,79,48,1,1,True,False,False,168.4436090225564
97206233,1.30473,103.83446,1,19,0.56,10,324,0,1,False,True,False,191.98979591836735
21149720,1.31122,103.85924,1,2,0.09,16,351,7,3,True,False,False,163.18349928876245
45661681,1.32307,103.84111,30,0,0.0,8,364,3,2,False,True,False,174.6969696969697
25375339,1.31177,103.87982,1,5,0.37,9,354,7,4,False,True,False,168.4436090225564
107501827,1.27931,103.84022,3,17,0.72,8,96,0,3,True,False,False,146.74922600619195
14521708,1.31525,103.88744,1,29,0.83,67,75,7,3,True,False,False,168.4436090225564
78386666,1.31476,103.88913,1,15,0.45,6,0,7,3,False,True,False,168.4436090225564
151196270,1.2918,103.80624,30,0,0.0,45,365,4,1,True,False,False,143.05759162303664
96467516,1.31456,103.88629,2,23,2.28,26,221,7,3,False,True,False,168.4436090225564
170378301,1.3022,103.85014,7,0,0.0,9,0,0,0,False,True,False,198.18934911242604
43228625,1.30397,103.84928,1,11,0.25,14,350,0,4,False,False,True,198.18934911242604
33531356,1.31408,103.84875,30,7,0.19,1,90,3,0,True,False,False,163.18349928876245
153852953,1.32183,103.86562,7,4,0.8,2,0,7,3,False,True,False,163.18349928876245
66406177,1.33148,103.86693,30,0,0.0,274,240,7,1,True,False,False,165.6
264230720,1.28781,103.8496,1,5,1.85,8,339,0,4,False,True,False,189.97619047619048
12067440,1.3124,103.8607,1,15,0.49,20,359,7,0,False,True,False,163.18349928876245
43056052,1.27341,103.84485,30,5,0.11,13,0,0,1,True,False,False,197.59271523178808
138649185,1.2893,103.83089,2,0,0.0,76,364,0,0,True,False,False,153.31270358306188
47611818,1.29739,103.85231,2,11,0.43,14,351,0,4,False,False,True,198.18934911242604
46685310,1.2962,103.83899,2,1,1.0,28,336,0,2,True,False,False,171.55648535564853
258177767,1.3093,103.8549,2,0,0.0,1,0,7,4,False,True,False,198.18934911242604
32184450,1.32732,103.86398,3,29,1.37,67,364,7,1,True,False,False,163.18349928876245
36711187,1.28207,103.78696,3,0,0.0,1,0,4,1,True,False,False,143.05759162303664
209913841,1.29435,103.84159,30,0,0.0,157,365,0,2,True,False,False,171.55648535564853
117765997,1.31092,103.86036,1,40,1.34,2,365,7,4,False,False,True,163.18349928876245
201034613,1.31125,103.87626,3,0,0.0,67,305,7,1,True,False,False,168.4436090225564
231534188,1.30762,103.90026,3,1,0.22,17,120,1,0,True,False,False,149.11
101145755,1.28031,103.78575,3,1,0.04,11,365,4,0,True,False,False,143.05759162303664
23336011,1.28301,103.84153,7,6,0.24,40,217,0,1,True,False,False,146.74922600619195
8527085,1.30634,103.84722,2,10,4.29,38,344,0,2,True,False,False,191.98979591836735
60875122,1.28047,103.84747,30,0,0.0,1,179,0,2,True,False,False,146.74922600619195
2413412,1.28384,103.84152,30,1,1.0,112,356,0,0,False,True,False,146.74922600619195
11390076,1.30597,103.83847,3,0,0.0,18,362,0,4,False,True,False,191.98979591836735
219550151,1.31593,103.89695,5,0,0.0,113,365,1,4,True,False,False,168.4436090225564
108773366,1.30914,103.86304,1,2,0.97,109,164,7,3,False,False,True,163.18349928876245
27289700,1.35613,103.84983,1,0,0.0,2,362,3,4,False,True,False,187.7948717948718
209913841,1.32319,103.85257,20,0,0.0,157,365,3,0,True,False,False,174.6969696969697
2365469,1.27991,103.78651,5,8,0.21,1,0,4,4,False,True,False,143.05759162303664
278109833,1.28423,103.83377,3,0,0.0,31,57,0,2,True,False,False,153.31270358306188
35691521,1.3228,103.85244,5,0,0.0,45,254,3,1,True,False,False,174.6969696969697
66406177,1.30277,103.86287,30,0,0.0,274,270,7,1,True,False,False,163.18349928876245
10307677,1.3377,103.88248,5,2,0.05,2,0,7,1,True,False,False,165.6
225311799,1.28392,103.83302,2,3,0.37,30,328,0,1,True,False,False,153.31270358306188
135298846,1.29866,103.84113,6,23,0.94,22,316,0,1,True,False,False,171.55648535564853
218722083,1.28109,103.84631,3,11,1.82,5,304,0,2,False,True,False,146.74922600619195
84411185,1.25054,103.82551,2,0,0.0,6,0,0,2,True,False,False,1602.9166666666667
43056052,1.31447,103.88143,30,2,0.04,13,0,7,1,True,False,False,168.4436090225564
80570036,1.31373,103.87619,1,6,1.54,22,134,7,0,True,False,False,168.4436090225564
71047039,1.2822,103.84629,3,12,0.84,16,85,0,2,True,False,False,146.74922600619195
8492007,1.32255,103.85535,3,7,0.17,203,364,3,1,True,False,False,174.6969696969697
32184450,1.30127,103.84681,30,0,0.0,67,365,0,1,True,False,False,198.18934911242604
241820843,1.31225,103.87821,1,10,1.54,1,157,7,4,False,True,False,168.4436090225564
23336011,1.27864,103.84342,7,15,1.13,40,363,0,1,True,False,False,146.74922600619195
8948251,1.28556,103.84198,30,0,0.0,83,355,0,2,False,True,False,146.74922600619195
29420853,1.31063,103.86052,20,1,0.15,141,365,7,1,True,False,False,163.18349928876245
8492007,1.32801,103.86398,2,4,0.36,203,264,7,0,True,False,False,163.18349928876245
31464513,1.31544,103.85736,5,0,0.0,114,279,7,2,True,False,False,163.18349928876245
31464513,1.32188,103.8655,7,2,0.3,114,334,7,0,True,False,False,163.18349928876245
26823765,1.30634,103.84011,3,76,1.63,6,158,0,2,True,False,False,191.98979591836735
189449378,1.28222,103.83192,2,8,0.69,26,326,0,2,True,False,False,153.31270358306188
201775246,1.31049,103.8625,28,0,0.0,48,355,7,0,False,True,False,163.18349928876245
29420853,1.32655,103.84694,25,1,1.0,141,365,3,1,True,False,False,174.6969696969697
210879192,1.333,103.79489,1,0,0.0,4,0,4,3,False,True,False,172.71764705882353
29420853,1.30108,103.84876,3,6,0.79,141,76,0,1,True,False,False,198.18934911242604
71047039,1.28367,103.84527,3,34,2.74,16,41,0,2,True,False,False,146.74922600619195
23336011,1.27941,103.84325,7,8,0.38,40,338,0,1,True,False,False,146.74922600619195
234870042,1.31004,103.87668,3,0,0.0,28,305,7,3,True,False,False,168.4436090225564
103099105,1.28118,103.84532,1,60,1.86,4,353,0,4,False,False,True,146.74922600619195
97878860,1.28348,103.84228,30,1,0.08,59,361,0,2,False,True,False,146.74922600619195
219550151,1.30987,103.87634,3,1,1.0,113,359,7,1,True,False,False,168.4436090225564
277326066,1.31161,103.88476,3,3,3.0,2,223,7,2,True,False,False,168.4436090225564
23722617,1.29638,103.83975,5,37,0.7,84,70,0,1,True,False,False,171.55648535564853
134613805,1.28895,103.83094,1,41,3.0,1,46,0,2,False,True,False,153.31270358306188
2413412,1.30957,103.86082,18,1,0.09,112,362,7,3,False,True,False,163.18349928876245
41351607,1.28047,103.84634,1,0,0.0,1,0,0,4,False,True,False,146.74922600619195
209913841,1.32603,103.84912,3,0,0.0,157,264,3,0,True,False,False,174.6969696969697
153080781,1.29414,103.76948,1,0,0.0,8,0,4,4,False,False,True,143.05759162303664
21149720,1.311,103.86056,1,0,0.0,16,351,7,3,True,False,False,163.18349928876245
262337792,1.29475,103.83729,6,0,0.0,11,346,0,4,False,True,False,171.55648535564853
37278526,1.31504,103.80376,2,6,0.13,1,0,4,2,True,False,False,172.71764705882353
111065775,1.29781,103.83823,6,4,0.15,19,294,0,2,False,True,False,171.55648535564853
5581515,1.30112,103.85149,5,10,0.27,2,0,0,2,True,False,False,198.18934911242604
42295661,1.31009,103.85392,1,12,4.74,8,247,7,3,True,False,False,198.18934911242604
201034613,1.3215,103.86471,20,0,0.0,67,365,7,0,True,False,False,163.18349928876245
220918641,1.29698,103.83474,2,10,1.81,14,321,0,0,False,True,False,171.55648535564853
44054692,1.32563,103.86141,3,2,0.09,1,0,7,2,True,False,False,163.18349928876245
32798595,1.31506,103.83968,30,0,0.0,41,364,3,3,False,True,False,174.6969696969697
14521708,1.3148,103.88593,14,16,0.61,67,90,7,3,True,False,False,168.4436090225564
10248444,1.29484,103.83859,1,46,1.07,48,343,0,2,True,False,False,171.55648535564853
6609641,1.31693,103.82636,7,42,0.61,19,330,3,3,True,False,False,207.37857142857143
2413412,1.31118,103.85869,18,0,0.0,112,342,7,2,False,True,False,163.18349928876245
7532643,1.29782,103.83335,1,0,0.0,3,26,0,4,True,False,False,171.55648535564853
108773366,1.30958,103.87341,1,7,0.7,109,360,7,2,False,False,True,163.18349928876245
189449378,1.29437,103.83011,2,3,0.33,26,262,0,2,True,False,False,207.37857142857143
97878860,1.2855,103.84181,18,1,0.08,59,356,0,2,False,True,False,146.74922600619195
208192255,1.3358,103.86754,3,1,0.25,1,0,3,0,True,False,False,165.6
23722617,1.28337,103.84369,5,6,0.24,84,64,0,2,True,False,False,146.74922600619195
209913841,1.32666,103.84696,10,1,0.17,157,365,3,0,True,False,False,174.6969696969697
9899270,1.34251,103.77415,2,37,1.84,2,240,2,2,False,True,False,172.71764705882353
44978352,1.29993,103.88555,7,3,0.15,7,52,7,1,True,False,False,149.11
47107850,1.28363,103.83998,1,0,0.0,1,0,0,3,False,True,False,146.74922600619195
47611818,1.30007,103.85154,2,11,0.35,14,359,0,4,False,False,True,198.18934911242604
182727326,1.3162,103.85901,1,29,2.09,7,334,7,0,False,False,True,163.18349928876245
209913841,1.31235,103.8857,5,2,0.28,157,325,7,3,True,False,False,168.4436090225564
264262177,1.30286,103.85034,2,5,3.0,1,333,0,4,False,True,False,198.18934911242604
11248671,1.30917,103.8943,30,1,0.04,1,90,1,0,False,True,False,149.11
220918641,1.29227,103.82472,2,0,0.0,14,0,0,1,True,False,False,207.37857142857143
2413412,1.31213,103.8561,18,1,0.03,112,332,7,4,False,True,False,163.18349928876245
36141263,1.29738,103.88278,30,0,0.0,4,179,7,2,False,True,False,163.18349928876245
7690967,1.31289,103.85641,2,28,3.72,6,161,7,3,True,False,False,163.18349928876245
159804766,1.31227,103.88546,3,0,0.0,79,327,7,3,True,False,False,168.4436090225564
80570036,1.31811,103.84241,1,43,2.82,22,119,3,3,True,False,False,174.6969696969697
32184450,1.31447,103.88923,7,5,0.44,67,361,7,1,True,False,False,168.4436090225564
66406177,1.31348,103.86028,30,0,0.0,274,353,7,1,True,False,False,163.18349928876245
24729943,1.29684,103.83842,7,17,1.76,1,0,0,2,False,True,False,171.55648535564853
92254369,1.30279,103.84704,2,36,1.38,1,145,0,1,True,False,False,198.18934911242604
8492007,1.31556,103.89677,2,1,0.22,203,45,1,2,True,False,False,168.4436090225564
108773366,1.28863,103.84638,1,0,0.0,109,365,0,2,False,False,True,189.97619047619048
58692882,1.28778,103.84681,2,30,3.41,12,46,0,0,True,False,False,189.97619047619048
45368183,1.28271,103.84586,1,4,0.26,9,350,0,4,False,True,False,146.74922600619195
14521708,1.31562,103.88586,30,41,0.66,67,26,7,1,True,False,False,168.4436090225564
23336011,1.2831,103.8448,7,10,1.08,40,356,0,1,True,False,False,146.74922600619195
138720463,1.30025,103.90166,15,19,0.78,8,329,1,2,True,False,False,149.11
279311966,1.28202,103.84641,3,0,0.0,2,175,0,2,True,False,False,146.74922600619195
28954164,1.31743,103.82931,30,0,0.0,3,365,3,2,False,True,False,207.37857142857143
123019323,1.29873,103.82808,30,0,0.0,1,90,0,4,False,True,False,207.37857142857143
23722617,1.29478,103.83901,5,22,0.46,84,48,0,2,True,False,False,171.55648535564853
8492007,1.30711,103.84728,3,2,0.27,203,248,0,1,True,False,False,198.18934911242604
268956734,1.31172,103.87916,2,9,3.97,13,248,7,0,True,False,False,168.4436090225564
2413412,1.30792,103.86153,18,2,0.08,112,362,7,3,False,True,False,163.18349928876245
105167673,1.32823,103.86799,7,1,1.0,6,354,7,1,True,False,False,165.6
44411001,1.29625,103.83828,1,0,0.0,1,0,0,3,False,True,False,171.55648535564853
20953299,1.28407,103.8345,2,1,0.04,1,0,0,4,False,True,False,153.31270358306188
31464513,1.31351,103.85338,13,0,0.0,114,365,7,0,True,False,False,163.18349928876245
61762641,1.28427,103.84271,1,0,0.0,6,304,0,4,False,True,False,146.74922600619195
65820227,1.32677,103.84385,7,0,0.0,2,147,3,4,True,False,False,174.6969696969697
2413412,1.28354,103.84141,18,1,0.04,112,350,0,0,False,True,False,146.74922600619195
171199385,1.25306,103.82268,1,3,0.7,2,0,0,0,False,True,False,1602.9166666666667
15295886,1.30997,103.86052,1,0,0.0,3,0,7,4,False,True,False,163.18349928876245
47888110,1.33386,103.87564,30,0,0.0,2,358,7,0,False,True,False,165.6
45956354,1.29295,103.84175,3,2,0.08,1,292,0,0,True,False,False,189.97619047619048
108773366,1.29798,103.85126,1,3,0.22,109,365,0,4,False,True,False,198.18934911242604
64607147,1.3059,103.83577,1,0,0.0,1,0,0,2,False,True,False,191.98979591836735
8948251,1.30726,103.86185,18,3,0.06,83,360,7,0,False,True,False,163.18349928876245
211137696,1.30363,103.86148,2,3,1.58,4,307,7,0,True,False,False,163.18349928876245
15655586,1.31399,103.88331,29,67,2.06,12,88,7,4,True,False,False,168.4436090225564
23336011,1.29637,103.85409,7,2,0.18,40,365,0,1,True,False,False,197.59271523178808
220918641,1.2928,103.82484,2,0,0.0,14,0,0,2,True,False,False,207.37857142857143
80570036,1.3105,103.88507,1,2,1.2,22,157,7,3,True,False,False,168.4436090225564
109391687,1.30481,103.83341,1,6,0.19,10,320,0,4,False,True,False,308.5744680851064
66406177,1.27567,103.84497,30,1,0.48,274,250,0,3,True,False,False,197.59271523178808
10248444,1.29592,103.83928,2,5,1.14,48,334,0,1,True,False,False,171.55648535564853
21149720,1.3113,103.86166,1,2,0.07,16,351,7,3,True,False,False,163.18349928876245
265394304,1.31635,103.85768,2,1,0.48,1,0,7,4,False,True,False,163.18349928876245
248196938,1.3221,103.86565,2,15,2.83,14,212,7,0,True,False,False,163.18349928876245
77266342,1.31372,103.88272,2,8,4.9,2,151,7,3,True,False,False,168.4436090225564
66406177,1.27423,103.84576,30,1,0.17,274,305,0,3,True,False,False,197.59271523178808
97206233,1.3034,103.83371,1,21,0.64,10,322,0,1,False,True,False,308.5744680851064
13460992,1.31639,103.88385,1,0,0.0,1,0,7,4,False,True,False,168.4436090225564
184792657,1.31451,103.90077,3,28,3.12,6,145,1,3,False,True,False,168.4436090225564
21149720,1.31194,103.85949,1,0,0.0,16,351,7,3,True,False,False,163.18349928876245
201775246,1.28512,103.84277,30,1,0.29,48,352,0,4,False,True,False,146.74922600619195
156409670,1.30012,103.84273,6,0,0.0,78,364,0,3,True,False,False,308.5744680851064
201034613,1.29989,103.85163,20,1,1.0,67,362,0,2,True,False,False,198.18934911242604
98644049,1.30982,103.86189,1,3,1.67,5,349,7,4,False,False,True,163.18349928876245
40438427,1.26863,103.8239,1,5,3.33,1,364,0,0,False,True,False,153.31270358306188
168659658,1.32643,103.8651,4,0,0.0,9,172,7,2,False,True,False,163.18349928876245
6609641,1.31667,103.82595,7,31,0.66,19,327,3,3,True,False,False,207.37857142857143
97878860,1.30892,103.86227,18,1,0.04,59,359,7,3,False,True,False,163.18349928876245
4659563,1.31357,103.85731,30,0,0.0,1,365,7,3,False,True,False,163.18349928876245
2413412,1.31395,103.88181,18,1,0.1,112,359,7,3,False,True,False,168.4436090225564
61619807,1.2952,103.83961,2,0,0.0,27,327,0,2,True,False,False,171.55648535564853
159804766,1.32224,103.86376,7,0,0.0,79,262,7,1,True,False,False,163.18349928876245
