host_id,latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,location_cluster,naming_cluster,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,neighbourhood_encoded
219550151,1.29946,103.8514,6,1,1.0,113,294,0,1,True,False,False,188.51497005988023
35691521,1.31441,103.89884,3,0,0.0,45,51,6,3,True,False,False,168.67319277108433
97878860,1.28517,103.84305,30,1,0.11,59,356,3,4,False,True,False,141.7289719626168
201034613,1.30119,103.84701,3,0,0.0,67,76,3,1,True,False,False,188.51497005988023
97950106,1.31489,103.85983,1,0,0.0,3,179,0,1,False,False,True,159.83821478382148
23336011,1.28209,103.8449,7,6,0.7,40,362,3,4,True,False,False,141.7289719626168
47866620,1.31358,103.85466,2,25,0.98,13,146,0,2,False,True,False,159.83821478382148
218722083,1.28099,103.84635,1,3,0.86,5,284,3,1,False,True,False,141.7289719626168
158218013,1.29524,103.83787,1,20,4.69,7,6,3,0,True,False,False,167.0909090909091
268719878,1.31667,103.85783,2,2,1.67,1,0,0,0,False,True,False,159.83821478382148
189449378,1.28301,103.83112,1,2,0.24,26,266,3,3,True,False,False,150.39755351681958
230280001,1.27743,103.83832,4,6,0.75,18,65,3,4,True,False,False,150.39755351681958
8492007,1.29409,103.83578,3,1,0.12,203,255,3,2,True,False,False,167.0909090909091
138649185,1.3001,103.86036,3,0,0.0,76,364,0,3,True,False,False,159.83821478382148
24532432,1.29704,103.8886,4,5,0.09,1,0,6,1,True,False,False,152.89
35691521,1.27245,103.83263,30,0,0.0,45,365,3,3,True,False,False,150.39755351681958
20828188,1.31724,103.85879,2,17,1.05,13,155,0,2,False,True,False,159.83821478382148
17032962,1.3121,103.85683,1,25,2.79,16,49,0,4,True,False,False,159.83821478382148
219377996,1.28198,103.84667,1,10,1.04,13,0,3,2,True,False,False,141.7289719626168
247914709,1.31492,103.89453,1,11,2.29,4,343,6,3,True,False,False,168.67319277108433
201034613,1.32743,103.84489,20,0,0.0,67,365,0,1,True,False,False,177.3125
33096269,1.31266,103.88792,2,64,3.94,14,60,6,0,False,True,False,168.67319277108433
31464513,1.31005,103.87796,3,1,0.07,114,362,6,2,True,False,False,168.67319277108433
175566234,1.29861,103.85747,1,0,0.0,9,279,0,0,False,True,False,207.91666666666666
111909043,1.31751,103.8905,30,0,0.0,1,358,6,2,True,False,False,168.67319277108433
8492007,1.31465,103.8876,10,1,0.15,203,365,6,0,True,False,False,168.67319277108433
4052965,1.28337,103.78359,3,1,0.03,1,0,2,3,True,False,False,140.9673913043478
288110467,1.30903,103.85243,1,0,0.0,1,4,0,0,False,True,False,188.51497005988023
242433054,1.30596,103.85235,1,0,0.0,1,365,0,0,False,False,True,188.51497005988023
189449378,1.29297,103.82783,2,3,0.31,26,294,3,1,True,False,False,210.3684210526316
104362490,1.31936,103.78824,2,54,2.5,2,327,2,1,False,True,False,164.7263157894737
10248444,1.29728,103.83942,2,78,3.54,48,318,3,4,False,True,False,167.0909090909091
225666624,1.28166,103.82997,2,1,0.22,24,312,3,4,True,False,False,150.39755351681958
43228625,1.30385,103.84915,1,0,0.0,14,351,0,0,False,False,True,188.51497005988023
258483564,1.32554,103.84959,30,0,0.0,1,179,0,0,True,False,False,177.3125
7690967,1.31289,103.85641,2,28,3.72,6,161,0,2,True,False,False,159.83821478382148
8492007,1.31093,103.88552,3,6,0.45,203,322,6,2,True,False,False,168.67319277108433
